Material_Class,Composition_Formula,Hydrogen_Weight_Percent,Heat_of_Formation_kJperMolH2,Temperature_oC,Pressure_Atmospheres_Absolute,Entropy_of_Formation_JperMolH2perK,Equilibrium_Pressure_25C,LnEquilibrium_Pressure_25C,HtoM,atomic_mass_weighted,atomic_radius_weighted,melting_point_weighted,PC1,PC2,PC3
AB2,Zr1Mn2.8Fe0.4,1.2,23.0,100.0,0.12,44.00920306685858,0.0185896462924656,-3.985150504193342,0.7671092968226428,67.39336449157011,1.4511749707614605,1751.164457198885,-2.09991370330022,0.37115851713668424,-0.8442214880821227
AB2,Zr1Mn2Co0.8,2.0,20.9,23.0,4.0,82.09821683454504,4.23436580898342,1.443233566945492,1.1482319591093473,69.03091424312927,1.4456250764411132,1790.0808364516636,-1.7247095238018306,0.29020899019457613,-0.47508991413441426
AB2,Zr1Mn2Cu0.8,1.48,31.6,23.0,0.06,83.31154041900052,0.0653942583593902,-2.72732081704286,0.8775557131184692,69.81379759686662,1.4442244087398237,1706.979611624165,-1.6152245904632294,0.141725276384085,-1.0219906071028264
AB2,Zr1Mn2Fe0.8,1.9,25.0,23.0,0.5,78.65374486653637,0.5352410447161273,-0.6250380826824319,1.136686784484826,68.57105983272844,1.4556750658699142,1798.119128309023,-2.1022261365035413,0.3693296820026347,-0.7978584504245558
AB2,Zr1Mn2Fe1.2,0.7,6.8,25.0,3.0,31.941349003168167,3.0000000000000004,1.0986122886681098,0.4464353816663736,67.51078461726517,1.4510364822676793,1799.1923017175263,-2.0757843077296805,0.3626161095309056,-0.7641023084697485
AB2,Zr1Mn2Ni0.8,1.7399999999999998,25.0,23.0,1.6,88.32436564023956,1.7127713430916074,0.538112727123249,1.0154900294527422,68.99333222239089,1.4456990291782692,1782.5262443812314,-1.5053087027532421,0.1697752383766265,-0.9452495449659061
AB2,ZrMn3,1.3,29.2,50.0,0.6,86.11342823606664,0.2411986487568453,-1.422134416313765,0.8363928880506104,67.86639240777971,1.4534436012822856,1735.9810212060793,-2.1020893600149546,0.3783818433511206,-0.8642654859916803
AB2,Zr1Mn3.8,1.2,17.0,30.0,0.7,53.11239705432372,0.6251355191411884,-0.4697868221241967,0.7530559446492835,65.97229856467997,1.4456137377313618,1704.1917751893288,-2.069411062792162,0.3731732246832908,-0.8553821959745533
AB2,Zr1Mn1Fe0.7Co0.3,1.2,17.6,30.0,4.0,69.58293919750814,3.557970503429936,1.269190298998469,0.8150725511695907,71.77231936861739,1.4630728876910166,1870.7035996301124,-1.9506558239024963,0.33590533842184656,-0.5940885371869269
AB2,ErFe2,1.5,57.9,80.0,0.001,106.5208187557202,2.6312347942997414e-05,-10.545472225426831,1.4047467971960357,122.6493055397223,1.609861480055494,1805.6035619414301,-1.3560563310925342,0.09163096890791274,0.09190964444917105
AB2,GdCo2,1.5,48.0,200.0,2.0,107.21067971402388,0.0015511834166558,-6.468737144748082,1.3854463278543228,115.12874767590563,1.6072093214802652,1663.4015425980256,0.09115808197975003,-0.24529548428531378,1.5719600684469874
AB2,GdRh2,0.9,49.0,142.0,6.0,132.92660096227476,0.0228427848457927,-3.7791199731772287,1.0903518571909083,126.44334246999816,1.5449052638537326,1954.60392881637,0.579548680542688,-0.5345114115530376,2.006810376549362
AB2,GdRu2,1.0,60.0,225.0,3.0,129.57968614827402,0.0001806068381686,-8.61918805408434,1.2004636310191863,125.65138790728736,1.5187734772809485,2159.827012437742,-0.09280993540713264,-0.3524299794365374,1.732451575527042
AB2,Ho0.6Zr0.4Co2,1.0,33.0,50.0,0.2,88.73863592141988,0.0714082632290278,-2.6393416848339823,0.8461405790711346,104.99284437772808,1.535071346696254,1806.5753272669115,-0.45510419378067546,-0.021888617835599384,1.1223425267180807
AB2,Ho0.8Zr0.2Co2,1.2,25.0,50.0,0.2,63.98233079995926,0.0916601060379486,-2.3896680430400714,1.0766316673092988,113.30571864321672,1.5605036970597495,1775.767136713947,-0.3096752469092374,-0.0652039320635856,1.3578071126839975
AB2,LaRh2,1.4,44.3,244.0,2.0,91.42473612095483,0.001033502871643,-6.874801400285063,1.618569557133198,117.41189347993992,1.5917734261435204,1816.3142385102751,2.2698091587652476,-1.3282839603740215,-0.5836891409221611
AB2,LiPd2,0.8,51.0,300.0,0.16,73.74556822996999,8.260359420329732e-06,-11.704042458020956,0.5861201783580814,103.27831014054902,1.4015790718942949,1784.645735027141,-0.08409711570227495,0.08136332314617328,1.8814353444955811
AB2,YMgNi4,1.05,35.8,40.0,4.0,125.84808154276269,2.002733907859158,0.6945132010585429,0.6105504498624444,64.01045794851609,1.4754463597439484,1689.91436240901,1.3126673874609787,1.4205785020951656,-0.9569450190258099
AB2,PrCo2,1.5,67.0,100.0,0.001,122.1202830741837,4.372165653240304e-06,-12.340252098788564,1.3031486181613083,103.56992832178432,1.622260018817962,1463.0687789238827,0.4692475943764704,-0.3770093823542107,2.25090063276849
AB2,Zr0.02Ti0.98Mn1.5V0.43Cr0.05Fe0.09,1.9,27.4,20.0,9.0,111.73558259633556,10.867245898402093,2.385753301817904,1.005600858987902,52.72153370028945,1.3948866590134934,1759.476883770114,-1.9036750607284674,0.37921697931200343,-0.48124666530990506
AB2,Zr0.15Ti0.9Mn1.6V0.2Cr0.2,2.1,15.4,25.0,7.0,67.83045947303974,7.000000000000003,1.9459101490553137,1.1529851750140938,55.667764508024135,1.4093379945374673,1761.974630693776,-2.0152362292422676,0.396530973883221,-0.6045990694609799
AB2,Zr0.2Ti0.9Mn1.4V0.2Cr0.4Fe0.2,2.1,25.5,25.0,3.0,94.66145633169408,3.0000000000000004,1.0986122886681098,1.163280551944367,56.41054970973656,1.4123468836450823,1813.1621536264965,-2.019383722388594,0.39897851724287214,-0.5751226485778245
AB2,Zr0.2Ti0.9Mn1.4V0.2Cr0.4,2.1,26.7,25.0,1.9,94.88871407037534,1.8999999999999984,0.641853886172394,1.1616603443825717,56.44787646915975,1.4131617884138619,1813.304857595507,-2.0307536608191845,0.4055304405305006,-0.5822147599870365
AB2,Zr0.2Ti0.9Mn1.6V0.2Cr0.2Fe0.2,2.1,30.0,25.0,7.0,116.79909941937548,6.9999999999999964,1.9459101490553128,1.1670748083490678,56.57480608271898,1.4123067429085905,1774.2248723594764,-2.004909828432557,0.3924409991351772,-0.59062959097372
AB2,Zr0.2Ti0.9Mn1.6V0.2Fe0.2Ni0.2,2.0,23.2,25.0,3.6,88.46306894424133,3.6000000000000028,1.2809338454620651,1.1185835026651356,56.97236911404526,1.4089971118782227,1748.1042447812317,-1.8175279935169697,0.3252346717761266,-0.6308283989388694
AB2,Zr0.2Ti0.9Mn1.6V0.2Ni0.2,2.1,31.7,25.0,2.7,114.5803741472122,2.700000000000002,0.993251773010284,1.1748942304524037,57.04593831333531,1.4095842401830148,1743.9998300934944,-1.816324080302692,0.32699473088610564,-0.6420412675125675
AB2,Zr0.2Ti0.9Mn1.8V0.2Fe0.2,2.0,29.1,25.0,3.0,106.735915496544,3.0000000000000004,1.0986122886681098,1.1139755241923612,56.73799789466046,1.4122668623279961,1735.5399472837278,-1.9881155916844617,0.3860801641230891,-0.6034145381401221
AB2,Zr0.2Ti0.9Mn1.8V0.2,2.1,26.0,25.0,3.0,96.33846454903434,3.0000000000000004,1.0986122886681098,1.1697384386635477,56.79652948731032,1.4130708944462882,1730.593914271404,-1.9982167290348036,0.39174294104956814,-0.6132099957241585
AB2,Zr0.3Ti0.9Mn1.3V0.2Cr0.2Cu0.05Mo0.05,2.0,15.2,20.0,0.06,28.459444404507384,0.0666150041717367,-2.7088254389453787,1.1501780214069752,59.8735186683312,1.4215729410980904,1839.2429802135791,-1.9964545042301673,0.3875257082549737,-0.5967795691879323
AB2,Zr0.1Ti0.9Mn1V0.1Cr0.9,1.7,22.5,30.0,24.0,100.6435276863539,20.663046935398054,3.0283469327495385,0.9094869208421472,54.11028736268645,1.4070027215068268,1884.0249520872874,-2.060370415488772,0.42686053635545373,-0.5480542052662817
AB2,Ti1.2Mn0.1Cr1.9,1.8,20.1,-10.0,19.4,101.0360432184616,57.03937805113844,4.0437418723148,0.9190359194291898,50.62950712561859,1.4000000000000001,2072.660579663564,-2.159349201719449,0.47016020272147513,-0.4770857542794654
AB2,Ti1.2Mn1Cr1,2.0,25.5,-10.0,5.7,111.37341959895838,22.39130848118285,3.108672869331085,1.0399871499939262,51.53646405793564,1.4,1875.5592890310359,-2.1113966263264374,0.4383588758674644,-0.5715891818296691
AB2,Ti1Cr1.8,1.9,19.7,-32.0,20.0,106.59888745640713,130.8676826935899,4.874186756976944,0.9707326172908852,50.59890179807745,1.4,2099.1275652661625,-2.1532112353817108,0.4736046193702138,-0.4584578205017612
AB2,TiCr2,1.8,29.7,-40.0,2.0,133.14873900060863,56.45335214351638,4.033414671357247,0.9204926777228204,50.69458102913752,1.4,2104.6656573984324,-2.142134187495791,0.4731652201203554,-0.4525610005183789
AB2,TiMnCr,1.86,24.0,0.0,18.0,111.89482145706435,43.66298285551212,3.776500668886852,0.9887792607087853,51.76339550093137,1.4,1871.512225281021,-2.0857311986581575,0.4354420395719707,-0.5650691359907485
AB2,Ti1Mn0.85V0.15Cr1Fe0.3,1.6,20.9,20.0,6.0,86.1915322163548,6.927951884951252,1.935564226223208,0.835665810495587,51.9736232371807,1.3977651376961262,1896.497176880383,-2.0032921780003354,0.4186695879299103,-0.4723672052066264
AB2,Ti1Mn1.3Fe0.11,1.7,32.7,24.0,6.0,124.9424047171196,6.27236149268651,1.8361529173385125,0.892929565715698,52.283975784663234,1.4,1694.3465607708738,-2.0667026434391973,0.40706914435168445,-0.6409371260705542
AB2,Ti1Mn1.4Ni0.1,1.58,28.0,0.0,2.0,108.27071547785094,5.623556221337437,1.726964243382416,0.8860811875174335,52.51608390380517,1.397753785750118,1683.0002385617659,-1.94437216043228,0.3674524252481036,-0.6724768785988842
AB2,Ti1Mn1.5,1.9,27.9,0.0,1.8,107.02863218546308,5.042548070797965,1.617911523928795,1.0012488400643982,52.33990925809573,1.4,1674.0567537165443,-2.0577024849162826,0.40755391160650484,-0.6552547689451493
AB2,TiMn2,1.7,24.6,0.0,20.0,114.96740081388567,49.60116926377468,3.904014407319448,0.90211927166594,52.792342700045054,1.4,1647.0555236999603,-2.0200468386522963,0.3984255914060117,-0.6666892905451413
AB2,Zr0.79Ti0.21Mn1Fe1.02,1.5,33.0,30.0,1.5,112.22810286217714,1.2042957926000797,0.1858949916304983,0.9705809419357214,68.3161267481803,1.4557164267051714,1852.8004799788268,-2.0421697968015615,0.37919213788225625,-0.6359061881227305
AB2,Zr0.7Ti0.3Cr0.6Fe1.4,1.5,22.0,23.0,7.0,90.4652854267394,7.432380183843748,2.005846155187524,0.9447141648537586,66.63697499064487,1.451058873047176,1990.2206419955571,-2.057809063570225,0.39644866115141336,-0.5065418445777093
AB2,Zr0.7Ti0.3Cr1Fe1,1.7,30.0,23.0,0.8,99.44476591788516,0.8681310175268138,-0.1414126338611939,1.0640498258758684,66.29602634721432,1.4514813660256483,2032.952184265122,-2.087515396278014,0.4182596876963589,-0.506189636153548
AB2,Zr0.7Ti0.3Mn2Fe0.8,0.8,14.0,25.0,2.6,54.90050416580529,2.600000000000001,0.9555114450274368,0.4900713435133533,64.63041501681151,1.4411503267681833,1768.1489325962189,-1.993736528432399,0.37721235902049766,-0.6605403127701439
AB2,Zr0.7Ti0.3Mn1Fe1,1.7,10.0,23.0,2.0,39.52960816402248,2.0552362805549915,0.7203908197109502,1.080874558297943,66.92859325076537,1.4506800147481527,1843.1032339982958,-2.028792064648325,0.38071319024358086,-0.6159757763964239
AB2,Zr0.8Ti0.2Cr0.6Fe1.4,1.6,27.0,23.0,3.0,100.30405244234308,3.228992323383511,1.172170114375824,1.0320324127844454,68.27368410626696,1.457034825543004,1997.9966932255516,-2.055146404210617,0.396811133296538,-0.5076611579045825
AB2,Zr0.8Ti0.2Mn1Fe1,1.4,30.0,30.0,1.6,102.86859534450215,1.3104812451316956,0.2703944324478571,0.9077813697318006,68.54689052306948,1.4566211160906208,1854.1221012555654,-2.030770090872833,0.38072229619749276,-0.6225390801822852
AB2,Zr0.9Ti0.1Cr0.55Fe1.45,1.6,1.03,10.0,2.0,9.400583759388148,2.044512027736068,0.7151591437771643,1.0563804200542006,69.87530752880191,1.4626852892556683,2000.3556991257396,-2.053121095997645,0.3941159463192827,-0.5139282383397771
AB2,Zr1V0.5Co1.5,1.5,34.3,50.0,1.5,109.51375958602588,0.5142680604510185,-0.665010631083228,1.032826436729514,72.30333101860592,1.4389579984801402,1979.6633661766014,-0.9278865024564097,0.16740254040049016,0.4697484426086542
AB2,ZrCrCo,1.6,40.2,50.0,0.7,121.43498104011694,0.1996309246572472,-1.6112849939531335,1.0869859282918226,71.7204934211833,1.4531128629389891,2036.425173084614,-1.4860467432069215,0.2937487564270286,-0.0034877182621837243
AB2,ZrVCo,1.8,49.4,50.0,0.0023,102.36294728310553,0.0004922219161274,-7.616580894124432,1.2189572725729805,71.55678494660557,1.4407256011780682,2036.4321869915661,-1.0479143110319016,0.22038716451079138,0.4255562881351874
AB2,Zr1Cr1.2Fe0.8,1.4,50.2,70.0,0.75,143.89987467327455,0.0526872109449353,-2.9433825294522347,0.9310688528284876,70.90970525301354,1.469006167165216,2072.942042202509,-2.102501784325289,0.4296342265695838,-0.5188984552253166
AB2,Zr1Cr1.2Ni0.8,2.0,56.4,70.0,0.25,152.8337377610644,0.0126513709361717,-4.369989695279763,1.3536202893855955,71.4053704911164,1.4565171046063587,2050.5356812875684,-1.349964227189396,0.17659435056337697,-0.7097675676629182
AB2,ZrCr2,1.8,42.0,27.0,0.003,91.63189650730249,0.002679724218239,-5.922041393396471,1.1833006012995833,70.32719111641349,1.4700945925594289,2155.7005412460644,-2.161914449740867,0.4732562796594749,-0.5181940383769944
AB2,Zr1Cr2Co0.8,1.0,45.3,100.0,2.0,127.16183711572477,0.0507994716030839,-2.979869325965892,0.6391261086217226,68.11072978864138,1.4467327257163225,2080.281588347675,-1.6871250074736885,0.35941508422591084,-0.14888185533670145
AB2,ZrMo2,1.0,22.0,-78.0,0.4,105.11560768201012,43.29076189491877,3.767939261089238,0.9456469456469456,94.42037334689726,1.4822227873855545,2648.528992878942,-2.0994684891416786,0.4431344109590545,-0.6699641159354727
AB2,ZrCrMo,1.3,27.6,25.0,0.2,79.18973089257744,0.1999999999999999,-1.6094379124341007,1.0416771535249243,84.58725427531598,1.4772729230335662,2447.3915590435026,-2.1260507838571585,0.4585487115004778,-0.5886350866972456
AB5,CaNi4B,1.2,55.7,27.0,0.01,147.28576257843872,0.0086094488709562,-4.7548949729331405,0.5736749726881306,54.269563531382815,1.3942115978780563,1665.4990530787018,1.742843234744001,-1.413452383131807,-3.2152593012662773
AB5,CaNi5,1.7,37.7,25.0,0.5,120.68348371787891,0.5000000000000004,-0.6931471805599444,0.953757696986334,56.456616354015196,1.404070964937265,1654.3433299854591,1.5793877206843339,-0.973946376207254,-1.6773285633457833
AB5,La0.5Ce0.5Cu2.5Ni2.5,1.1,22.9,23.0,2.2,83.88103941306876,2.3416253775191214,0.8508452940200717,0.8185613148402267,85.7567801864647,1.5223186916128577,1408.5007153468744,1.3997925238497744,-1.0027982209118258,-1.1268960961378238
AB5,La0.4Ce0.6Ni5,1.5,22.3,25.0,28.0,102.49904461148958,28.0,3.332204510175204,1.0905114112480865,84.78888638628183,1.5240298400465624,1531.2511081975135,1.562037616304661,-0.9320799221387518,-0.8401973204095892
AB5,La0.2Ce0.8Cu0.3Ni4.7,1.5,21.0,23.0,18.0,94.94102218259351,19.059838026658632,2.9475834001132752,1.0947865653452582,85.02243137102789,1.5172392194978017,1507.4322502936168,1.4522260278009094,-0.9062889747493024,-0.5572513557808499
AB5,La0.2Ce0.8Ni5,1.5,23.8,23.0,30.0,108.64277588230286,32.00964433437732,3.4660372428415465,1.091121016638466,84.89740343265221,1.517801048566628,1522.9786541724354,1.478998149684748,-0.899576312386087,-0.5382427798948517
AB5,Ce0.2Pr0.8Co5,0.6,39.0,20.0,0.23,120.81857431975452,0.3007932386234149,-1.2013321651397544,0.4345670201766152,85.3807368401198,1.5116265225593422,1577.9679360138234,0.3840551918481741,-0.2517951760004863,1.7825152020257296
AB5,Ce0.4Pr0.6Co5,0.6,38.5,20.0,1.0,131.33208255159477,1.303305200403338,0.2649034997279143,0.4344089986346651,85.30956935761758,1.511503435102986,1569.088879990697,0.4308406161356109,-0.2856034411803946,1.755892537223467
AB5,Ce0.6Pr0.4Co5,0.6,38.5,20.0,1.26,133.253582146448,1.6421645525082085,0.4960152206913026,0.434250977092715,85.23835008020453,1.5113802580649331,1560.2033618882765,0.4776260404230478,-0.3194117063603031,1.729269872421205
AB5,La0.7Ce0.7Ni5,1.4,25.0,20.0,11.0,105.21705564884518,13.06465552477356,2.5699105323619533,1.075785891808232,90.98868107964876,1.5696907640399358,1489.1334222866856,1.7789416657729593,-1.0426092835592313,-0.9551330490474497
AB5,Ce0.8Pr0.2Co5,0.6,37.0,20.0,1.42,129.13066515150214,1.8316907652938488,0.6052394557672682,0.4340929555507649,85.1670789513164,1.511256991347353,1551.311374649448,0.5267318075025419,-0.35304328844460414,1.7053692028484366
AB5,CeCo5,0.6,39.0,20.0,1.45,136.1269325000889,1.8963052000171792,0.6399073613516694,0.4339349340088148,85.09575591430655,1.511133634852273,1542.4129112068183,0.5735172317899784,-0.3868515536245131,1.678746538046174
AB5,Ce1Mn0.75Ni4.25,1.4,24.7,23.0,1.1,84.19610455649183,1.1765682852439587,0.1626019685073058,1.0113028786107354,84.81863385557912,1.5174182635094577,1493.3297032913601,1.046152061787434,-0.7414242769591567,-0.1773654056568909
AB5,Ce1Al0.5Ni4.5,1.4,21.6,23.0,9.0,91.20408665068317,9.545509532616563,2.256070837902392,0.9806904752178648,84.98040034637432,1.5144828121508573,1480.9597947653785,1.4622361160541473,-0.9026661040706108,-0.05450430117673366
AB5,Ce1Mn0.5Ni4.5,1.2,25.4,23.0,7.0,101.94595400685084,7.501544948777111,2.0151089924988663,0.8669617202059636,84.8812936890094,1.515463447870741,1500.4892870587669,1.1712621924507782,-0.7826592475000219,-0.18702570105648741
AB5,CeNi5,1.5,22.2,23.0,80.0,111.39487867658232,84.98778273149166,4.442507513589114,1.0917306220288456,85.00579929056259,1.5115792132071597,1514.715438566549,1.4145214254012952,-0.8656592378685717,-0.21451227754416083
AB5,Dy1Ga0.75Ni4.25,0.8,30.1,20.0,6.0,117.57478311180084,7.380680490472258,1.9988658417426064,0.6190252176139273,96.27173267979094,1.4843819899310529,1550.6751154307951,1.5445945981816407,-1.1706808539347595,-1.8402476422629583
AB5,Dy1Al0.5Ni4.5,1.0,27.3,20.0,20.0,118.03338025307202,24.13282475943464,3.183572936997422,0.73504734731575,96.04932272179877,1.4946246811543218,1685.922392269335,0.9822402508040288,-0.6615636083195289,-0.6264643982739363
AB5,DyAlNi4,0.8,35.4,20.0,0.6,116.5102060317342,0.7654801337418554,-0.2672520162239592,0.5657097235556409,96.43705053160971,1.4968499505877286,1659.084766679929,1.036915969833052,-0.6980404252347485,-0.4582904362180265
AB5,Er1Al1.5Ni3.5,0.7,39.8,115.0,2.5,110.15586556747688,0.0604138896551311,-2.806536239300719,0.4815633134487709,99.53761209373985,1.502136319715119,1680.1265790741002,1.0614154865858447,-0.6945879468064327,-0.10812177759563738
AB5,Er1Al0.5Ni4.5,0.8,25.4,0.0,25.0,119.7514454824302,63.86015337360045,4.156695589000013,0.5931980570756529,98.54943327299192,1.4973565600247047,1731.7277065429023,0.9590250769039701,-0.6211042636891749,-0.4363037160189747
AB5,ErAlNi4,0.9,32.4,0.0,2.1,124.78473002740616,6.946315496186141,1.9382113745668057,0.6442118029527653,99.02526163612848,1.499658112316581,1706.8807056722537,1.013700795932993,-0.6575810806043944,-0.2681297539630644
AB5,EuNi5,1.2,26.0,25.0,1.3,89.38576551239456,1.2999999999999994,0.2623642644674905,0.8945259784075574,90.51375704385191,1.5205808531512175,1513.4092867357683,1.4643497848919622,-0.9317927645544171,-1.6130930709478204
AB5,Gd1Al0.5Ni4.5,0.9,32.7,20.0,7.0,127.72559597472969,8.76622359342541,2.1709061085644787,0.6529916109569459,93.3486244100344,1.5096220677600214,1651.6409665611586,1.0833507514676959,-0.6644108503200983,-0.209143349965786
AB5,GdAlNi4,0.9,41.5,20.0,0.2,128.18462861724373,0.2660974772349265,-1.323892581558554,0.6291821912089761,93.63901089747468,1.5124427479992724,1623.1698014715994,1.1380264704967198,-0.7008876672353193,-0.040969387909876025
AB5,Ho1Al0.5Ni4.5,0.9,24.1,0.0,22.0,113.92932873866395,53.56326979436215,3.980863568144799,0.6645244541648647,97.32000582376725,1.4960271347098608,1706.0150755450954,0.9544883890628922,-0.5961110728710319,-0.19984853247907014
AB5,HoAlNi4,0.9,35.9,60.0,4.0,119.28513933633263,0.8735436685088609,-0.1351971580887964,0.6407150344168949,97.7527446836823,1.4982918455848218,1680.076970209038,1.0091641080919163,-0.6325878897862507,-0.031674570423159326
AB5,LaFeCuNi3,1.1,37.2,22.0,0.33,116.82001065830433,0.3843782982703401,-0.9561280595922448,0.7988239968355615,84.6874058581482,1.5482968652529152,1513.426028911728,1.3303746106552898,-0.8878165066486166,-1.5976952449653865
AB5,La1Al0.75Ni4.25,1.13,44.1,40.0,0.054,116.55995156332943,0.023030464176958,-3.7709374100353297,0.7721262979397014,84.39203633772678,1.5490257970722188,1506.7685128489297,1.961619707073631,-1.0790938254491853,-1.4135011395998576
AB5,La1Co0.5Ni4.25Sn0.25,1.4,42.5,25.0,0.5,136.78276260434544,0.4999999999999995,-0.6931471805599462,1.050579683861092,87.58771172449384,1.5428753155045503,1483.4640839188205,2.7387926732523455,-1.608764521133175,-2.5030491040128835
AB5,La1Ni4.4B0.6,0.62,33.5,25.0,0.3,102.34952923495604,0.3000000000000001,-1.2039728043259357,0.4163689853946319,85.52726185854094,1.5484426239194569,1553.870279860896,1.9871928424133327,-1.2873578035391018,-2.5773603449950926
AB5,La1Zn0.6Ni4.4,1.4,34.8,20.0,0.3,108.70053640810626,0.3811632328179493,-0.9645275630134316,1.0245328816392456,84.82860592079757,1.5409783054759418,1464.6051971459424,2.0178252535010444,-1.050080242875835,-1.4527363605967993
AB5,La1Al0.5Ni4.5,1.4,44.4,25.0,0.3,138.9083083729738,0.2999999999999997,-1.203972804325937,0.9778485352809706,84.41645506717225,1.5468570208707675,1523.8466486712955,1.9447233901233778,-1.0600603430613462,-1.4853391420950883
AB5,La1Mn0.3Al0.3Ni4.5,1.3,39.3,35.0,0.2,114.15416854965412,0.1195610368932282,-2.123928269027658,0.9159572401867,84.00506894521907,1.544942904163534,1531.110358906813,1.771451290861281,-0.9894456397007108,-1.5213364002056724
AB5,La1Si0.5Ni4.5,1.0,36.5,25.0,0.5,116.65866399626226,0.5000000000000004,-0.6931471805599444,0.6965630511463845,84.3776117820302,1.5414136183186398,1548.4367493379746,2.3810599640037173,0.8675327420357898,-1.8670337595953348
AB5,La1Mn0.2Al0.15Ni4.65,1.5,38.8,20.0,0.6,128.10836397135552,0.7835989436988505,-0.2438579409233152,1.0748142267695997,84.39777365869845,1.545584116135164,1540.9934426286015,1.8186600990702904,-1.0006021743812876,-1.5809061044982295
AB5,La1Al0.4Ni4.6,1.38,36.4,48.0,0.64,109.63217283167,0.2235925932600667,-1.4979296632048154,0.9710208903825168,84.42596424577056,1.5460124527581893,1530.4972421849077,1.9435336860442138,-1.052022910676756,-1.5075415545423947
AB5,La1Mn0.1Cu0.3Ni4.6,1.4,32.0,35.0,1.0,103.8455297744605,0.6577545473633537,-0.4189234455723626,1.0176092951787998,84.5642106272681,1.5429114051608968,1537.6202434452625,1.831330170723226,-1.0124240721472666,-1.6474259990871039
AB5,La1Ga0.4Ni4.6,1.2399999999999998,35.0,20.0,0.3,109.38278099278986,0.3816881210296787,-0.963151440936924,0.92695276624196,84.90657144689311,1.5376185112968004,1466.8664293412921,2.2353727727222954,-1.3133302444931225,-2.1921174212422
AB5,La1Ni4.6Ge0.4,1.2,34.3,30.0,0.78,111.07956035693276,0.6208404169325338,-0.4766812076374082,0.8795046711329607,85.05964826141643,1.5336681770255132,1524.0394345158754,4.183152703160296,5.18217221894385,-3.400009196897553
AB5,La1In0.4Ni4.6,1.2,39.8,20.0,0.05,110.85967790827884,0.0657507645188483,-2.721883980328771,0.9133858484351906,88.85801750115753,1.5534392771981653,1433.5126564701718,3.222392647017037,-1.9657224049191855,-3.701214200357426
AB5,La1Mn0.4Ni4.6,1.49,39.4,25.0,0.15,116.37529032999409,0.1499999999999999,-1.8971199848858813,1.0775582446978498,84.36091484040577,1.5459801764302505,1544.8654421429546,1.7204999868881612,-0.955275356418739,-1.6021262944823225
AB5,La1Si0.4Ni4.6,1.0,35.6,30.0,0.67,114.103979557958,0.5286931105252956,-0.6373471467972733,0.7016750006680562,84.39510601247244,1.5416903440990581,1550.0190144553349,2.3028124534335386,0.4908289630216218,-1.8009204695328174
AB5,La1Ni4.6Sn0.4,1.26,38.5,20.0,0.08,110.33277301196148,0.104264416032267,-2.2608251445803407,0.9629226377354668,89.35151561230947,1.543023037360321,1437.9263379298848,3.4163845365773113,-2.0339098417324246,-3.276059863883035
AB5,La1Al0.25Ni4.75,1.2,33.7,35.0,1.2,110.8781739560412,0.7719332496925363,-0.2588571968244381,0.8523803592514941,84.43996158859616,1.5447692634238939,1540.2867982902403,1.9463898155095847,-1.0396133959086573,-1.5354011827543668
AB5,La1Al0.3Ni4.7,1.44,34.0,25.0,0.42,106.82402112665068,0.4199999999999999,-0.8675005677047233,1.0215167738771642,84.43533079819002,1.545180552145903,1537.048084838857,1.9539456959253392,-1.0431020628141334,-1.516133990842231
AB5,La1Mn0.3Ni4.7,1.4,36.2,20.0,0.9,122.61028574823212,1.1545579924276814,0.1437175801902413,1.0124283099973703,84.38640406617955,1.5451725449419877,1547.6874487318996,1.7802894788801418,-0.9710272756335379,-1.5945580326782842
AB5,La1Si0.3Ni4.7,1.1,33.8,25.0,1.0,113.36575549220191,1.0,0.0,0.7782517580956659,84.4123471832822,1.5419630669526536,1551.5783916022613,2.217603914487188,0.11359513472063391,-1.7429731651587823
AB5,La1In0.15Ni4.85,1.2400000000000002,31.8,30.0,0.78,102.83281782023477,0.6312539077578454,-0.4600471079042507,0.9149721116022957,86.16335296240264,1.5468910220431824,1508.681180799996,2.421291707607144,-1.3744782985083877,-2.384313830226551
AB5,La1Ni4.8Sn0.2,1.4,32.8,25.0,0.47,103.73436124324292,0.47,-0.7550225842780328,1.0432532069341145,86.97308958485094,1.5428941313387037,1495.4288396989405,2.6810602173405234,-1.5266264867919999,-2.432122541263087
AB5,La1In0.07Ni4.93,1.338,35.2,30.0,1.37,118.73152146264556,1.083940070093133,0.0806026155971894,0.9588934778071307,85.26445572523603,1.5447066282596817,1533.7562051194213,2.163640015032425,-1.185379126990471,-1.9644300291131884
AB5,La1Ni4.95Sn0.05,1.3,32.0,100.0,14.0,107.69794047981097,1.0454338668516792,0.0444319828420398,0.948148164900318,85.10320467181357,1.5427927872471738,1540.6364935332506,2.123766120932787,-1.146605678325696,-1.8059745373718616
AB5,La1Al0.1Ni4.9,1.4,33.0,35.0,1.5,110.46180395767584,0.97379964952477,-0.0265496951383352,1.0076282864266397,84.4536486701441,1.5435536302848,1549.859361768998,1.9492459449749555,-1.0272038811405586,-1.5632608109663382
AB5,La1Mn0.1Ni4.9,1.4,29.0,35.0,1.5,97.4811127358683,1.026151847754291,0.0258157355582112,1.0141915861411614,84.43724957082328,1.5435614944161138,1553.3167428656834,1.8929074344879273,-1.0030611633499553,-1.5875874947586937
