Material_Class,Composition_Formula,Hydrogen_Weight_Percent,Heat_of_Formation_kJperMolH2,Temperature_oC,Pressure_Atmospheres_Absolute,Entropy_of_Formation_JperMolH2perK,Equilibrium_Pressure_25C,LnEquilibrium_Pressure_25C,HtoM,atomic_mass_weighted,atomic_radius_weighted,melting_point_weighted,PC1,PC2,PC3
AB5,LaFeNi4,0.8,34.5,40.0,0.11,91.81921005817172,0.0564762248597669,-2.873935528332639,0.5727354150665642,84.2631576739364,1.550537148011286,1565.7755839154715,1.4838111675150096,-0.8605527331261241,-1.4590247906627174
AB5,La1Fe0.5Cu0.5Ni4,1.3,36.1,22.0,0.48,116.20835305720983,0.5565796227216516,-0.5859450408342316,0.9437953665508758,84.57526587372419,1.54553387038838,1534.7256767281015,1.6798214246365468,-0.9503995235291831,-1.5439443176733634
AB5,La0.8Ce0.2Co0.5Ni4.25Sn0.25,1.2,38.2,25.0,0.8,126.26817683934529,0.7999999999999999,-0.2231435513142098,0.8991602072087271,87.69122582635698,1.536836630143881,1475.48348338548,2.7230431476021004,-1.5711371016079299,-2.1221567018428114
AB5,La0.8Ce0.2Ni4.8Sn0.25,1.2,32.4,25.0,1.1,109.46255647286092,1.0999999999999994,0.0953101798043243,0.8973351130528165,87.49438295217003,1.5356693931122871,1474.445010792905,2.79549996824626,-1.6107577253147778,-2.2980732517674887
AB5,La0.13Ce0.35Pr0.52Co5,0.8,40.0,50.0,3.6,134.43141326695616,1.033101700090644,0.0325656364925106,0.5800854776039,85.21100471734567,1.5154825622616412,1570.9039906825092,0.6332376012295432,-0.31037750854719187,1.701132553296689
AB5,La0.1Ce0.9Co5,0.6,41.0,20.0,0.84,138.41053807722963,1.113771093217642,0.1077516385394955,0.4338141168439207,85.0417476327265,1.5142349808478988,1546.5396854125293,0.7380151330789817,-0.3937391544337035,1.6720350149519805
AB5,La0.2Ce0.8Co5,0.6,44.0,20.0,0.72,147.36257358544185,0.974571677007968,-0.0257572101401325,0.4336932996790266,84.98770926016986,1.5173380547735196,1550.6687588705468,0.7841755519730537,-0.40963759311882275,1.526501735153601
AB5,La0.2Pr0.8Co5,0.7,38.0,20.0,0.23,117.40735139633644,0.2987307014373159,-1.2082127755222989,0.5072232350993994,85.27300597680502,1.5178221872257853,1586.2315495314213,0.6086355687835946,-0.27352111692116154,1.646602370510119
AB5,La0.4Ce0.6Co5,0.6,38.0,20.0,0.65,126.0448734310094,0.8442389388445866,-0.1693197215558136,0.4334516653492383,84.87954214147884,1.5235493921943135,1558.933811234022,0.8764963897611964,-0.4414344704890631,1.2354351755568425
AB5,La0.4Pr0.6Co5,0.9,29.0,20.0,17.0,122.4812510025284,20.754250003502484,3.032751045149971,0.6528589943419346,85.09382992549669,1.5239060400595066,1585.6214402745704,0.7454214880671167,-0.3393029425669151,1.326191150881604
AB5,La0.65Ce0.28Pr0.07Co5,1.0,47.0,50.0,1.1,146.2357165777929,0.2537203847619883,-1.3715224657348997,0.7249254215434772,84.76922265538468,1.5313639949896527,1572.3955109032395,0.9751744870769634,-0.4693741768532363,0.8805116094572621
AB5,La0.66Ce0.2Pr0.14Co5,1.0,41.0,50.0,0.9,126.00007966798456,0.2503393379093142,-1.3849379298516185,0.7249977556651169,84.78885908968795,1.5317157752715505,1575.926271164305,0.9663160589558403,-0.4589102740392731,0.878678708195083
AB5,La0.6Pr0.4Co5,0.9,43.0,20.0,0.17,131.95025478201646,0.2285293580041021,-1.476090595482518,0.6522576957498439,84.91432351915203,1.530001109969446,1585.0102061315295,0.8845277501426965,-0.4049080851170631,1.0085019264825839
AB5,La0.75Ce0.25Al0.2Cu0.8Ni4,1.4,33.5,22.0,0.7,110.53615715595468,0.8030712592646667,-0.2193118276716968,1.0100077243914805,84.92247706289422,1.5347503359713603,1490.993290207443,1.8289985987716544,-1.0084190759213458,-1.1512452024216555
AB5,La0.75Ce0.25Al0.1Cu0.9Ni4,1.4,32.9,22.0,1.0,111.46874470608168,1.144425633880071,0.1349028813488191,1.0185918985237774,84.96971366896429,1.533815233078788,1492.5091843532746,1.8126972732857258,-1.003090352579444,-1.1870424607762786
AB5,La0.75Ce0.25Ti0.1Cu0.9Ni4,1.4,38.4,22.0,1.1,130.89576127533743,1.2875809360998318,0.2527652145701198,1.0234951414713394,84.9212263061356,1.5341025159653339,1500.8933626638664,1.7475249369307166,-0.9766213839648165,-1.2078300153612618
AB5,La0.75Pr0.25Al0.2Cu0.3Ni4.5,1.4,34.2,22.0,0.8,114.01803380500472,0.9204338343832104,-0.082910160975923,1.004776178348734,84.80160599318921,1.535943485011122,1528.4625173819077,1.8211312404315732,-0.954514542510786,-1.0792540905993044
AB5,La0.7Ce0.3Co5,0.7,42.0,20.0,0.17,128.53903185859843,0.2269623337546353,-1.482971205865059,0.5057795820745216,84.71706515133039,1.532879393965087,1571.348682293611,1.0288997031957556,-0.48806968797078454,0.8151673075386695
AB5,La0.8Ce0.2Co5,0.8,34.0,20.0,0.18,101.7244726121072,0.2274425329119312,-1.480857675085456,0.5784550891257041,84.66284570367615,1.5359928658613986,1575.491591704566,1.0750601220898266,-0.5039681266559045,0.669634027740291
AB5,La0.8Pr0.2Co5,0.9,38.0,20.0,0.11,111.2748365049152,0.1428712050352379,-1.945811718653079,0.6516563971577533,84.7344858432921,1.5361074280063782,1584.3978439884218,1.0329153833865055,-0.46980649528478463,0.7017006830015411
AB5,LaCo5,1.0,42.3,30.0,0.06,116.14373968948333,0.0452813657035284,-3.094859684245045,0.7241252555315056,84.55431598005957,1.5422250253357896,1583.784350719868,1.1673809598779707,-0.5357650040261446,0.37856746814353304
AB5,LaCu5,0.8,42.7,101.0,5.0,127.50647349974084,0.1511396406113853,-1.8895510972448093,0.6088862620541048,86.46984908097679,1.532516005600704,1307.64806292862,1.5938944735834268,-1.1240357253505069,-1.7943003440770091
AB5,LaCu3Ni2,0.9,32.0,35.0,1.1,104.63795376367224,0.7235300020996887,-0.3236132657680383,0.6711148401085965,85.69310454411803,1.536479385251753,1403.8010300130263,1.7592266769873592,-1.0802858471375067,-1.6830011444708206
AB5,LaFe(CuNi)2,1.1,36.9,22.0,0.55,120.05066379302107,0.639842930856706,-0.4465325532853645,0.8077479874519182,85.10227986409217,1.5461060837316238,1462.2331884894647,1.3741671911204576,-0.9000622170445713,-1.5049961047610454
AB5,La1Al0.98Ni3.92,1.1,42.0,250.0,5.0,93.66402435805068,0.0034216798452779,-5.6776236656686025,0.7395176243405738,84.74982027378854,1.5540816538837585,1486.9348333082894,2.1250876409323687,-1.0941739271254496,-1.196551768401219
AB5,La1Cr0.5Cu1.5Ni3,1.1,35.5,22.0,0.62,116.3033591780973,0.7171488193043364,-0.3324719016152477,0.802366026289181,84.89154866649903,1.5440010470253314,1503.7216337775753,1.6339870491525847,-0.9544242621374897,-1.5343861511071821
AB5,LaCu2Ni3,1.1,33.0,35.0,1.8,111.97765436998831,1.168559579429725,0.1557718616556201,0.8129862298109897,85.29194301671221,1.5385263329405445,1453.4606919865464,1.8500139784615257,-1.0577925171963856,-1.6178245613644966
AB5,LaNi5,1.8,30.1,-40.0,0.1,109.95737826905172,2.952549886648882,1.0826691653560814,1.3104102111822329,84.46260608063437,1.5427580680610862,1556.1240559788648,2.0153461818654583,-1.0140426389833854,-1.506525361758309
AB5,La1Mn0.05Al0.05Ni5.2,0.8,26.8,20.0,1.3,93.60211255830438,1.5632463033157789,0.4467646227196493,0.5691883381234812,83.43374263932577,1.535953578141387,1558.5238668282375,1.9650178798233418,-0.9910532016928663,-1.4524587373771582
AB5,La1Mn0.1Al0.05Ni5.5,1.0,26.0,20.0,1.6,92.59948091299528,1.9134339343158413,0.6488994991918613,0.7060732209160466,82.33697574923619,1.528168642290213,1564.6608788523997,1.9100306454440825,-0.9642556070144704,-1.4135600248376796
AB5,La1Mn0.33Ni6.37,0.8,23.2,20.0,2.0,84.90330769287574,2.3461538820103947,0.8527773414349481,0.5516321697575657,79.5514946113207,1.508688751552069,1580.888038061637,1.7375681611150788,-0.8855104907439569,-1.331166730139184
AB5,LaCo4Ni,1.0,45.0,40.0,0.15,127.92814451202764,0.0628705575085989,-2.766677308985338,0.7237247641761532,84.53601460016363,1.5423313979027378,1578.2645369891627,1.3592492950792199,-0.6297243732997714,0.027680056366308534
AB5,NdCo5,0.62,42.7,22.0,0.7,141.70674838075564,0.8339446667955244,-0.1815882255923908,0.4527457546643688,86.96894133340848,1.5143191833094396,1613.2113293225075,0.8258603964733728,-0.3800418442028497,1.329700406986474
AB5,Nd1Ni4.6Sn0.4,1.0,26.4,20.0,1.4,92.85376885259078,1.6788689971482624,0.5181203507203541,0.7711300171022393,91.5914179133633,1.516486454736513,1467.5855265375028,3.1583963136867834,-1.8718260904673063,-2.2269350967782904
AB5,Nd1Ni4.8Sn0.2,1.1,25.7,20.0,6.5,103.23089004714971,7.757296340313645,2.0486338637329515,0.8270264443267475,89.30100105126763,1.5156507875968357,1525.1973090708302,2.4114702804897066,-1.36542615100491,-1.3966077503058156
AB5,Nd1Ni4.9Sn0.1,1.2,27.9,20.0,10.0,114.31717813754574,12.11632991713809,2.4945541226670023,0.8910711474198316,88.10932212321426,1.5152159990927423,1555.1720915607482,2.039167435287199,-1.1121378397259085,-0.9800830794548324
AB5,NdNi5,1.33,27.8,30.0,18.0,115.73478737234002,14.9603081240774,2.7054005688634635,0.9755290502573112,86.88496371287772,1.5147692873575824,1585.9688742977642,1.666864590084689,-0.8588495284469071,-0.5635584086038486
AB5,PrCo5,0.8,40.0,20.0,0.49,130.5180125462764,0.6452448172487181,-0.4381254725757367,0.5808020046616316,85.45185258419315,1.5117495205316898,1586.8405370045075,0.5461006188459131,-0.20208543221600334,2.054117437482447
AB5,Pr1Cu2.5Ni2.5,0.8,19.3,23.0,25.0,91.93192293748996,26.34967783217333,3.2714560484296418,0.5953796376301417,86.36496748683638,1.5077891480330112,1432.1730176616827,1.1763789583162125,-0.7358896596436234,0.01697113073277495
AB5,Pr1Fe0.5Ni4.5,1.26,20.5,23.0,6.0,84.11865132053069,6.3446309114337724,1.8476089294876143,0.9134900791641346,85.26706983915248,1.5159542102335268,1564.114247022956,1.1480212473906655,-0.6021163079319586,0.21591185257910311
AB5,PrNi5,1.4,29.0,20.0,10.0,118.0695233533056,12.20838235500148,2.502122794087802,1.0197737068965516,85.36304281643162,1.5121959868053994,1559.3161737223845,1.384784469665172,-0.6810697995556688,0.15813662666263095
AB5,SmCo5,0.64,34.9,20.0,3.2,128.72230080099297,4.068539590773718,1.4032841121564403,0.4739603036150942,89.82337933092586,1.5189339594166387,1625.0818703335237,0.4450369133703895,-0.05558428749684668,2.4324078206624353
AB5,Tb1Al0.5Ni4.5,1.1,26.9,20.0,10.0,110.90595521412772,12.033248325518882,2.487673512284461,0.8027958021537175,94.20379419246805,1.4925334985103267,1667.4038402927608,1.325000701735958,-0.6304950704820164,0.07638308366552954
AB5,TbAlNi4,0.9,33.7,20.0,0.9,114.082228439687,1.1348676704608287,0.1265160542338814,0.6316979130628033,94.52525655378301,1.4946988576593567,1639.6401817503784,1.3796764207649805,-0.666971887397235,0.24455704572143913
AB5,YCo5,0.73,32.2,31.0,28.0,133.573292847688,21.670527556379056,3.075953160262503,0.4663798244546299,65.88037984479863,1.4543028447149369,1775.1853070803622,0.924947053957211,1.8285724562947674,1.1066796639315206
AB5,Y1Al0.75Ni4.25,1.1,24.3,21.0,6.0,97.50788591650972,6.855586067549382,1.9250638042612385,0.6594494621808813,64.39446082739539,1.4559263445975983,1700.7657086468557,1.8375232835478021,1.2942544727476508,-0.5465671871076627
AB5,Y1Al0.5Ni4.5,1.1,22.4,20.0,20.0,101.3183879283236,23.332749837935754,3.14985794612296,0.6740290872046213,64.8547694285232,1.4554755006776574,1715.977347429568,1.8136659382213771,1.3127579058486682,-0.6265711752913754
AB5,YAlNi4,1.0,40.8,60.0,3.0,131.60139429371606,0.5323000262815881,-0.6305479894297874,0.5856531395302229,63.91333833046117,1.4563975744463522,1684.8662411685846,1.8683416572504001,1.27628108893345,-0.45839721323546667
Mg,MgNi,2.0,40.0,25.0,0.004,88.25435340382856,0.004,-5.521460917862246,0.8402008422416587,48.62320512877356,1.393925545552685,1492.2662388672552,0.9920774294225266,-0.33448241678018953,-0.08131101842389092
Mg,CeMg2,3.1,101.0,216.0,0.1,187.33657108952008,1.2318107996230849e-08,-18.212195462368893,1.996585281286004,110.28665634835689,1.759850788974492,1030.6524697180039,1.4599914650565138,-0.6882368184400437,1.7397296433069758
Mg,Mg1.7Al0.3Ni1,2.7,76.2,312.0,4.5,142.72815836363262,1.274473238843983e-06,-13.572977610726928,0.992019908787256,43.17564947528953,1.399842847018883,1360.8367315388343,1.0137390415041392,-0.33946946580076953,0.21349350668245134
Mg,Mg1.92Al0.08Ni1,3.5,70.5,295.0,4.0,135.61282060829086,5.3987169923949404e-06,-12.129349226624909,1.2895500274419498,43.131228774516266,1.4130965771565207,1362.6565822860482,0.9196005757221201,-0.26452953941432167,0.17051776300592247
Mg,Mg1.9Ti0.1Ni1,2.9,62.5,300.0,2.5,116.66468426153077,1.3935264202478542e-05,-11.18108793757762,1.0830378598401251,43.739288853506665,1.4153500468723212,1398.29853838606,0.7957045428176858,-0.21856494376165914,0.130374998507009
Mg,CeMg12,3.8,65.0,341.0,9.0,124.10541065034344,1.2439084859010978e-05,-11.294667037747418,1.3015568400183786,61.88692691580821,1.6135788001185802,970.0540743348404,0.846861197575983,-0.19233049316190054,0.875861964160375
Mg,Mg14(TiAl4)3,3.8,73.0,337.0,4.2,131.57423173051248,1.2115342494134165e-06,-13.623623026834853,1.0913722409981033,29.56734772665355,1.3819974256871392,1108.19888308607,0.9238900694018788,-0.4077273869835727,0.7925553927369107
Mg,Mg2.23Ni1,3.9,67.3,323.0,4.9,126.10420509374272,6.2551716441971705e-06,-11.982101973303248,1.4071723560446692,42.183542366326506,1.4220149423948487,1341.5198091476439,0.8774975478512029,-0.22287755003632054,0.19712302847774768
Mg,Mg2.42Ni1,3.9,63.1,301.0,3.2,119.57221443389652,1.5519305728861422e-05,-11.07342577817491,1.3833591631698043,41.48095398373776,1.4250795879552214,1325.072877973645,0.8680001597384979,-0.2127308502221393,0.2232759252695885
Mg,Mg2Al3,2.6,63.2,335.0,11.0,123.85821239978308,2.4959378786843582e-05,-10.59826090312038,0.6861779299077605,25.977278423374166,1.343802138387415,929.541566444335,1.4586275109374893,-0.6547631461994632,0.9982138381082567
Mg,Mg2Co,4.5,76.0,450.0,16.0,128.14750507687023,2.391896410698509e-07,-15.24600912237186,1.6757540981052104,43.2810976362384,1.4178006637240044,1386.0562610214438,0.5680779158987138,-0.04430035717054095,0.9346130886135119
Mg,Mg0.9Sc0.1,6.2,79.5,375.0,8.0,139.94560001789583,2.408941302418809e-07,-15.238908293575612,1.7291789927911465,27.825581614794505,1.5170480684571923,1074.898289953582,2.4594601704387657,5.826873178338992,0.28737353706979646
Mg,La0.125Mg0.708Al0.167,4.2,67.0,300.0,4.5,129.40298386631488,1.0498139186116615e-05,-11.464312536876028,1.6995929321590122,75.53429585801342,1.6711223094639371,1044.1769488826003,1.5282693642031,-0.5747633434647397,0.05108426882860849
Mg,Nd0.05Mg0.7Ni0.25,3.4,69.0,300.0,3.0,129.52137040619948,4.75224337277101e-06,-12.25689376240665,1.358248196621644,59.5139366638431,1.5083095430596454,1296.001640147099,0.9925522617883088,-0.28597974068685844,0.2959953012239208
Mg,La0.1Mg0.8Al0.1,4.8,76.0,302.0,5.5,146.31298857854267,2.1263070635160563e-06,-13.061123855963984,1.8023559853941575,68.68371404436596,1.6547540859250485,1027.8685574693889,1.318336525759624,-0.4337089165611998,0.15187137897260725
Mg,Nd0.05Mg0.8Ni0.15,4.9,76.0,300.0,1.6,136.50822577475336,6.538362933463781e-07,-14.24040883280762,1.812571343030728,57.23646736386323,1.5339433098205282,1198.9312774269454,0.9284846598921321,-0.22766069729385122,0.43766655336639315
Mg,La0.1Mg0.85Al0.05,6.2,77.0,300.0,4.5,146.8504234545553,1.51530605335675e-06,-13.399893123988312,2.3540145611864154,68.74856874106008,1.6647259724366514,1027.8660337591014,1.257209841861413,-0.38238061176259497,0.12615782017748914
Mg,La0.075Mg0.9Al0.025,5.1,68.0,308.0,5.0,130.39050066210325,7.897633379175433e-06,-11.748947415628304,1.7576086612317476,60.57474548489314,1.6370895752385377,1008.5371302211386,1.1002012509910328,-0.2843218163848704,0.25039527646544396
Mg,Mg1.5Ni1,2.6,29.1,300.0,3.7,61.64973628926955,0.0132440525847517,-4.324206688846568,1.0079215964277568,45.5173281709369,1.4074731820718456,1419.5605895477604,0.9651353121992695,-0.2733364438574798,0.10391215739048916
Mg,Mg1.75Ni1,2.8,26.6,300.0,4.5,58.91532792982357,0.0261327237896275,-3.6445669649424,1.0519510953152929,44.24403924549886,1.4130271868762483,1389.7540970974685,0.9424708231803121,-0.25208133268849364,0.1561713386867047
Mg,Mg2Cu,2.6,72.9,295.0,6.0,143.20815854330155,5.111635561228959e-06,-12.18399113426976,0.9900454135567074,46.53839443275437,1.4150121259674022,1169.3345199543492,0.7609586121846492,-0.27791248798246426,0.09159711792843911
Mg,Mg2Al0.125Cu1,2.8,63.0,330.0,11.0,124.38811151141692,2.883720038474618e-05,-10.453844324297442,1.0565038164151803,45.9674604401605,1.4101948366898907,1162.4487979732505,0.8132522199896695,-0.3090440710078365,0.1417518756274179
Mg,Mg2Al0.25Cu1,3.0,72.0,330.0,3.0,128.50732747365242,1.25410284192373e-06,-13.58909010801282,1.1225159987349422,45.428916056830985,1.4056508366532297,1155.9537093181823,0.8617017304860012,-0.33776732587005703,0.18825795929028136
Mg,Mg2Al0.375Cu1,3.2,76.0,330.0,3.0,135.13917693066975,5.545695695278184e-07,-14.405073574495098,1.188159390684138,44.920081069855364,1.4013575114027153,1149.8169294101374,0.9067342655968298,-0.36434984458725234,0.23152077714326696
Mg,Mg2Fe,5.5,77.2,450.0,25.0,133.51741376985478,2.811925428921335e-07,-15.084226196237305,2.0103807984098987,41.16729764013212,1.4465367861758653,1397.753338758317,-0.004519673965039297,0.0828881383946205,0.45305118780697784
Mg,Mg2Fe0.37Ni0.63,3.7,82.0,320.0,1.7,142.65669098058922,1.2174312337312905e-07,-15.921352558113728,1.3499587941672575,42.406492799916634,1.4283498569574338,1375.8472570014733,0.5885967251227876,-0.11634321880245055,0.3033201857486359
Mg,Mg2Al0.25Ni0.75,3.5,90.0,327.0,2.0,155.72544524223397,2.3254508732240697e-08,-17.576766799746526,1.1918949655776243,39.71960799847251,1.416585485218806,1280.299211342725,0.9902479057858341,-0.26993269430225686,0.3819582605085135
Mg,Mg2V0.25Ni0.75,2.9,62.4,250.0,1.0,119.277453885119,1.9866185603029388e-05,-10.826491487466871,1.040627034871049,41.891460678230075,1.4192020176447824,1411.6110671503484,0.7947063430168143,-0.15883544057363386,0.3848248960961979
Mg,Mg2Zn0.25Ni0.75,3.3,61.5,246.0,1.0,118.46287200231149,2.5896633495352544e-05,-10.561397578581447,1.2298769102608298,44.362587070744524,1.4169053598611887,1213.5966384449584,1.0490145338052261,-0.25500642537497603,0.38926423710292213
Mg,Mg2Al0.15Ni0.85,3.4,84.0,327.0,3.0,149.0990459951536,1.1791433787941733e-07,-15.9533074262846,1.193552034674981,41.140746075378246,1.4171575217978476,1315.0493249475444,0.9762667836672213,-0.25474124501110784,0.3239434594664299
Mg,Mg2Mn0.25Ni0.75,3.2,58.0,250.0,1.0,110.86686418809136,4.262434298046004e-05,-10.06308503642754,1.162759207333071,42.492533195829886,1.4250083060442278,1333.1169453655787,0.7062350105586396,-0.14939578844485116,0.2576028463172441
Mg,Mg2Zr0.3Ni0.7,3.5,59.8,340.0,10.0,116.67321131005444,4.145695790970749e-05,-10.09085482775122,1.40403209556707,52.01877615624053,1.4590437268681418,1487.2384346902313,0.5875084846852445,-0.11965904642416689,0.2515794483998507
MIC,CeCo3,1.0,38.1,79.0,0.3,98.18251026480957,0.0284145156368702,-3.560855150414929,0.7939403584455667,94.8260650378683,1.571062021926123,1458.5131693034284,1.0963999249528602,-0.5249993788347582,2.231843560131647
MIC,CeAlPt,0.3,24.0,22.0,1.2,82.83043621614104,1.3240973122902642,0.2807309535225775,0.3603882466844978,161.29553196730302,1.535983654496519,1582.286122733209,2.94500334211136,-1.5498930434366234,5.64938888611892
MIC,Dy2Co7,1.1,35.8,50.0,2.0,116.54740128811338,0.65433072052403,-0.424142366467805,0.9042206795696222,104.57080118830605,1.5262634511639366,1729.222040743934,0.3726045757886524,-0.15058946870125425,1.3910222372571588
MIC,DyCo3,1.4,42.7,50.0,0.3,122.12675725895436,0.0791345375993989,-2.536605867400935,1.1948514797441965,108.53421591636805,1.5415711155379104,1725.8543545816597,0.36944509870151127,-0.16387568449495932,1.365737428797367
MIC,DyFe3,1.0,47.1,150.0,0.4,103.68985995688968,0.0014602600766074,-6.529140724463328,0.8268072590989257,108.35893791567563,1.5723302074022452,1746.4992652294454,-0.9896699336496879,0.11690959611065871,0.19920229748309312
MIC,Er2Co7,1.3,29.6,50.0,8.0,108.8871365581356,3.176084240253319,1.1556490670423654,1.0846085916964632,107.43987317689908,1.5291140280080047,1783.2246923806806,0.3393306677965164,-0.09682035895638762,1.6418478183676115
MIC,Er6Fe23,0.8,50.4,0.0,2.0,148.0,3.703858806870366,-2.530914829497336,0.6312097767360558,104.71322679479665,1.5535164286191936,1807.0524346926495,-1.0922296048225564,0.20384799948243412,0.4068308867296045
MIC,ErCo3,1.3,39.8,50.0,0.2,109.7814952746614,0.0577539068746844,-2.8515642803588066,1.1239269242714818,111.59418533248943,1.5444540927528374,1784.528597883991,0.3334621664553942,-0.1032750090972301,1.6496174545650613
MIC,ErFe3,0.8,42.9,150.0,1.15,102.54449149031858,0.0069252638006514,-4.9725791336774,0.6696308563748079,111.5060758436531,1.5748557321815801,1806.5037097439022,-1.0256528658958048,0.1775102715083877,0.4830823232507875
MIC,ErNi3,1.5,23.8,-40.0,1.2,103.59605628835796,17.44467119185957,2.859034226187078,1.2967548948513417,111.58154586391532,1.5448615246962771,1764.0493820688112,1.0866533922382873,-0.5344846178698539,-0.05867067183342057
MIC,Gd2Co7,0.9,40.0,100.0,6.0,122.0924709060105,0.234213493489148,-1.4515222142384705,0.727812580085852,101.46312442411856,1.54466121016497,1688.8377745329126,0.507418576673542,-0.15438579136867947,1.9474503016680202
MIC,Gd3(AlNi3)2,1.0,33.6,300.0,5.6,72.94675242999641,0.0083894176161718,-4.78078417495617,0.7997302363461454,109.70622541073232,1.5856731324653808,1602.3149934548267,1.366293453459046,-0.6783277306586146,0.7199479459889536
MIC,GdCo3,1.4,45.0,150.0,3.0,115.4793048829308,0.0140661616958384,-4.263983245652756,1.1763634810964614,105.2147001431661,1.5618323242341403,1681.8548548114495,0.5211108496970116,-0.16814654749581434,1.9917190012595876
MIC,GdFe3,1.0,50.4,150.0,0.18,104.8495929677547,0.0004434589026188,-7.720905426531298,0.8136549021965688,104.9418987176132,1.5936665794294689,1701.5783826223503,-0.8380041826541867,0.11263873310980532,0.8251838699453132
MIC,Ho2Co7,1.1,36.7,50.0,5.0,126.9506724493058,1.5905185270431377,0.4640600807045353,0.9101798637526014,106.02992039366126,1.5277283125128582,1752.893093436407,0.3386958838565471,-0.06308384397578402,1.963472718622972
MIC,Ho6Fe23,0.8,51.7,0.0,0.3,138.0,0.8497595425165011,-4.258115543975452,0.6273551631442342,103.31556165677712,1.5523091886229239,1777.491978502957,-1.091380397792286,0.23536752362716604,0.7079642736615211
MIC,HoCo3,1.2,36.0,100.0,6.0,111.37292112710124,0.3239409457869936,-1.127194045891816,1.0294061626421824,110.09096459973696,1.5430534232876107,1751.590459020553,0.33013764888186375,-0.06552019822660839,2.008383222719159
MIC,HoFe3,1.0,44.6,150.0,0.63,101.55854009299443,0.0030981086144711,-5.7769634780567936,0.8328957231040565,109.9603487374334,1.5736289727903046,1772.8016259861329,-1.0289773834693345,0.21526508237900965,0.8418480914048854
MIC,Ca0.5La0.5Ni3,1.6,43.5,20.0,0.6,144.14111171142036,0.8093538448075364,-0.2115190721253602,1.0709927692282877,78.26592614404248,1.5408680260208971,1541.8315322174385,2.3635305269526605,-1.1533056526832757,-1.6133384697454958
MIC,Ca1.5La0.5Mg1Ni9,1.9,35.4,20.0,0.7,117.7918392937761,0.8930601560321649,-0.1131013363967005,1.0921961181934263,63.99460844990452,1.4560964873337732,1590.8172474307444,1.944366706673801,-0.9118134929929298,-1.1536356888976225
MIC,Ca1La1Mg1Al0.3Ni6,1.9,30.0,20.0,0.4,94.71850086751328,0.4917069252333798,-0.7098724203978577,1.1643094651793362,75.20202720708039,1.5349275468308967,1506.4038049762112,2.1870888042536145,-1.0296316544430584,-1.2594011595980665
MIC,CaLaMg(AlNi2)3,1.8,30.0,20.0,0.4,94.71850086751328,0.4917069252333798,-0.7098724203978577,0.964372826653574,69.68206179264251,1.5023109091824711,1440.8180989913365,2.1663359376308864,-1.0351550375359566,-0.6662968973819011
MIC,Ca1La1Mg1Mn0.3Ni6,1.8,32.3,20.0,1.0,110.18250042640284,1.248875710966134,0.2222437153561474,1.1183059344311277,75.30053540661571,1.5350718623033013,1514.8754559986508,2.078196225426599,-0.9828924146486283,-1.3063094511168505
MIC,CaLaMg(MnNi2)3,1.8,32.3,20.0,1.3,112.36383863710364,1.6235384242559734,0.484607979823638,1.0914663420739987,71.10703442494173,1.5072548332535836,1515.7248746588061,1.2910938240287289,-0.6753111509198039,-1.0665830922506523
MIC,CaLaMgNi9,1.8,33.0,20.0,2.5,120.1885433078236,3.1372633474265217,1.1433508744980816,1.1085386207690815,71.76194042016799,1.4935679541757652,1566.0819432780709,2.016230837296163,-0.924664488216664,-1.1544868121726621
MIC,La(MgCu)2,2.4,64.2,170.0,0.4,137.25375268883516,8.351376601376987e-05,-9.390499077255424,1.534970091725215,90.75558148037902,1.6380884614723228,1217.844447717659,1.8715764397254633,-0.8978907810970794,-1.0169765593953803
MIC,Lu6Fe23,0.6,39.7,0.0,2.0,151.10432338559397,8.66205582415345,2.158952087490376,0.4820047130071068,109.41904318584616,1.5574093376122475,1862.270469965132,-1.133880000594562,0.34661069770413566,1.0325531816475744
MIC,LuCo3,1.0,32.0,20.0,5.9,123.91636961228092,7.353172723549895,1.9951318831530584,0.8812494613796696,116.64784904946012,1.548958067606109,1846.0910415353978,0.27346650993064814,0.06849373835563165,2.394356914134716
MIC,Mg51Zn20,3.6,80.9,330.0,8.0,151.4179628769067,5.442679980505492e-07,-14.423824067924151,1.3294158102139817,45.41058229957198,1.4229798232547735,804.7380859469293,1.3412378831698217,-0.27197528146159844,0.9449745301595697
MIC,Mg6Pd,0.9,80.3,160.0,0.014,149.89549142498555,5.773045636273515e-07,-14.36489586978804,0.3246694742478222,58.94792685827552,1.4578116947472743,1304.8252566897918,0.7602938784812855,-0.010738583587729656,0.9843881107774989
MIC,Nd2Co7,1.2,56.7,125.0,0.9,141.532655880313,0.0028791213463615,-5.85027011945202,0.938532716674164,94.03968684576452,1.55576124496038,1574.1729072473222,1.1819919346718624,-0.47570103335747316,1.492257202116932
MIC,NdCo3,1.3,54.5,20.0,0.29,175.61976510846344,0.4219446687904328,-0.8628810901530082,1.0487379095402936,97.26191385058132,1.574646909838799,1556.382610931852,1.2718846776729211,-0.5302445855678269,1.4700997809613827
MIC,Pr2Co7,1.1,54.6,150.0,2.0,134.79519393409322,0.0029870507953589,-5.81346873441604,0.8512758860472249,92.20421583386641,1.5529352975501114,1540.7124667438752,0.798150631472314,-0.23925033848784083,2.445443931707259
MIC,PrCo3,1.3,54.2,100.0,0.02,112.72471822543338,0.0002468648131067,-8.306669686525282,1.0378456780909762,95.29002462674976,1.5717570682644353,1519.6320835438323,0.8394831258754147,-0.26428172461339455,2.541754352943126
